truckid,driverid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind
T42,D42,normal,38.440467,-122.714431,Santa Rosa,California,16,0,0
T14,D14,normal,38.161861,-121.611621,Isleton,California,0,0,1
T100,D100,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
T57,D57,normal,33.663357,-116.310009,La Quinta,California,0,0,1
T53,D53,normal,38.161861,-121.611621,Isleton,California,58,0,0
T2,D2,normal,34.435829,-119.827639,Goleta,California,17,0,0
T80,D80,normal,39.409608,-123.355566,Willits,California,61,0,0
T86,D86,normal,33.683947,-117.794694,Irvine,California,0,0,1
T82,D82,normal,34.579434,-118.116461,Palmdale,California,28,0,0
T65,D65,normal,39.409608,-123.355566,Willits,California,50,0,0
T28,D28,normal,35.098865,-120.612393,Oceano,California,0,0,1
T63,D63,normal,34.579434,-118.116461,Palmdale,California,16,0,0
T90,D90,normal,37.957702,-121.29078,Stockton,California,36,0,0
T66,D66,normal,39.017396,-122.057748,Arbuckle,California,17,0,0
T63,D63,normal,34.019454,-118.491191,Santa Monica,California,39,0,0
T92,D92,normal,38.440467,-122.714431,Santa Rosa,California,35,0,0
T81,D81,overspeed,39.145725,-121.591355,Marysville,California,68,1,0
T41,D41,normal,38.161861,-121.611621,Isleton,California,0,0,1
T64,D64,normal,40.761243,-123.994778,Kneeland,California,73,0,0
T6,D6,normal,34.106676,-117.806726,San Dimas,California,56,0,0
T74,D74,normal,39.017396,-122.057748,Arbuckle,California,58,0,0
T85,D85,normal,38.716687,-121.364422,Antelope,California,27,0,0
T50,D50,normal,38.440467,-122.714431,Santa Rosa,California,31,0,0
T28,D28,normal,37.005782,-121.568275,Gilroy,California,62,0,0
T45,D45,normal,38.440467,-122.714431,Santa Rosa,California,22,0,0
T43,D43,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0
T39,D39,normal,36.852455,-121.401602,Hollister,California,48,0,0
T89,D89,normal,34.953034,-120.435719,Santa Maria,California,60,0,0
T14,D14,normal,34.500831,-117.185876,Apple Valley,California,15,0,0
T79,D79,normal,36.471865,-6.196595,San Fernando,California,0,0,1
T13,D13,normal,33.683947,-117.794694,Irvine,California,0,0,1
T59,D59,normal,34.579434,-118.116461,Palmdale,California,69,0,0
T99,D99,normal,33.846404,-118.046731,La Palma,California,55,0,0
T10,D10,normal,37.957702,-121.29078,Stockton,California,0,0,1
T96,D96,normal,37.484938,-119.966284,Mariposa,California,46,0,0
T91,D91,normal,37.957702,-121.29078,Stockton,California,26,0,0
T82,D82,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
T48,D48,normal,38.752124,-121.288006,Roseville,California,54,0,0
T19,D19,normal,38.40765,-122.947713,Occidental,California,33,0,0
T45,D45,normal,38.440467,-122.714431,Santa Rosa,California,69,0,0
T85,D85,normal,37.962146,-122.345526,San Pablo,California,49,0,0
T22,D22,normal,37.77493,-122.419416,San Francisco,California,52,0,0
T95,D95,normal,38.440467,-122.714431,Santa Rosa,California,18,0,0
T54,D54,normal,38.440467,-122.714431,Santa Rosa,California,52,0,0
T91,D91,normal,34.354166,-119.059271,Santa Paula,California,39,0,0
T24,D24,normal,37.005782,-121.568275,Gilroy,California,0,0,1
T34,D34,normal,34.500831,-117.185876,Apple Valley,California,66,0,0
T87,D87,normal,37.957702,-121.29078,Stockton,California,47,0,0
T27,D27,normal,36.977173,-121.899402,Aptos,California,24,0,0
T37,D37,normal,37.957702,-121.29078,Stockton,California,43,0,0
T43,D43,normal,39.017396,-122.057748,Arbuckle,California,31,0,0
T16,D16,normal,37.639097,-120.996878,Modesto,California,50,0,0
T18,D18,normal,34.500831,-117.185876,Apple Valley,California,51,0,0
T71,D71,normal,38.716687,-121.364422,Antelope,California,0,0,1
T91,D91,normal,34.500831,-117.185876,Apple Valley,California,61,0,0
T1,D1,normal,37.005782,-121.568275,Gilroy,California,33,0,0
T46,D46,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
T38,D38,normal,36.977173,-121.899402,Aptos,California,57,0,0
T85,D85,normal,37.77493,-122.419416,San Francisco,California,42,0,0
T36,D36,normal,34.019454,-118.491191,Santa Monica,California,68,0,0
T91,D91,normal,38.161861,-121.611621,Isleton,California,34,0,0
T44,D44,normal,32.811161,-115.380264,Holtville,California,15,0,0
T37,D37,normal,34.354166,-119.059271,Santa Paula,California,18,0,0
T73,D73,normal,37.77493,-122.419416,San Francisco,California,32,0,0
T61,D61,normal,36.471865,-6.196595,San Fernando,California,18,0,0
T86,D86,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
T18,D18,normal,39.409608,-123.355566,Willits,California,15,0,0
T18,D18,normal,37.941325,-122.484704,San Quentin,California,46,0,0
T34,D34,normal,36.471865,-6.196595,San Fernando,California,0,0,1
T52,D52,normal,33.683947,-117.794694,Irvine,California,19,0,0
T100,D100,normal,39.145725,-121.591355,Marysville,California,0,0,1
T12,D12,normal,37.77493,-122.419416,San Francisco,California,0,0,1
T58,D58,normal,39.145725,-121.591355,Marysville,California,60,0,0
T57,D57,normal,36.977173,-121.899402,Aptos,California,28,0,0
T11,D11,normal,39.409608,-123.355566,Willits,California,17,0,0
T35,D35,overspeed,37.962146,-122.345526,San Pablo,California,15,1,0
T95,D95,normal,37.957702,-121.29078,Stockton,California,75,0,0
T40,D40,normal,38.130197,-121.272447,Lodi,California,39,0,0
T62,D62,normal,37.962146,-122.345526,San Pablo,California,36,0,0
T40,D40,normal,41.526509,-124.038407,Klamath,California,0,0,1
T32,D32,normal,34.579434,-118.116461,Palmdale,California,66,0,0
T49,D49,normal,38.161861,-121.611621,Isleton,California,18,0,0
T55,D55,normal,37.639097,-120.996878,Modesto,California,39,0,0
T15,D15,normal,38.799703,-121.720574,Knights Landing,California,0,0,1
T56,D56,normal,38.805462,-123.017223,Cloverdale,California,31,0,0
T63,D63,normal,33.683947,-117.794694,Irvine,California,0,0,1
T34,D34,normal,36.471865,-6.196595,San Fernando,California,56,0,0
T92,D92,normal,36.977173,-121.899402,Aptos,California,0,0,1
T8,D8,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
T66,D66,normal,37.639097,-120.996878,Modesto,California,43,0,0
T84,D84,normal,38.440467,-122.714431,Santa Rosa,California,71,0,0
T74,D74,normal,37.005782,-121.568275,Gilroy,California,0,0,1
T15,D15,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T49,D49,normal,38.019366,-122.134132,Martinez,California,0,0,1
T78,D78,normal,32.715329,-117.157255,San Diego,California,0,0,1
T50,D50,normal,36.977173,-121.899402,Aptos,California,56,0,0
T45,D45,normal,40.58654,-122.391675,Redding,California,32,0,0
T47,D47,normal,37.639097,-120.996878,Modesto,California,0,0,1
T79,D79,normal,37.941325,-122.484704,San Quentin,California,40,0,0
T36,D36,normal,38.440467,-122.714431,Santa Rosa,California,27,0,0
T31,D31,normal,38.440467,-122.714431,Santa Rosa,California,65,0,0
T89,D89,normal,39.017396,-122.057748,Arbuckle,California,75,0,0
T28,D28,normal,32.715329,-117.157255,San Diego,California,35,0,0
T77,D77,normal,32.715329,-117.157255,San Diego,California,34,0,0
T25,D25,normal,37.941325,-122.484704,San Quentin,California,0,0,1
T5,D5,normal,38.130197,-121.272447,Lodi,California,68,0,0
T97,D97,normal,35.098865,-120.612393,Oceano,California,0,0,1
T6,D6,normal,34.435829,-119.827639,Goleta,California,45,0,0
T26,D26,normal,38.019366,-122.134132,Martinez,California,67,0,0
T72,D72,normal,38.440467,-122.714431,Santa Rosa,California,39,0,0
T24,D24,normal,35.098865,-120.612393,Oceano,California,31,0,0
T63,D63,overspeed,33.846404,-118.046731,La Palma,California,74,1,0
T5,D5,normal,38.297538,-122.286865,Napa,California,41,0,0
T53,D53,normal,38.019366,-122.134132,Martinez,California,42,0,0
T47,D47,normal,37.005782,-121.568275,Gilroy,California,35,0,0
T94,D94,normal,33.683947,-117.794694,Irvine,California,36,0,0
T75,D75,normal,38.36408,-122.524149,Glen Ellen,California,40,0,0
T66,D66,normal,37.968812,-121.668008,Knightsen,California,0,0,1
T1,D1,normal,36.977173,-121.899402,Aptos,California,37,0,0
T70,D70,normal,39.017396,-122.057748,Arbuckle,California,34,0,0
T58,D58,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0
T7,D7,normal,38.019366,-122.134132,Martinez,California,28,0,0
T39,D39,normal,39.409608,-123.355566,Willits,California,0,0,1
T23,D23,normal,32.715329,-117.157255,San Diego,California,0,0,1
T88,D88,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T100,D100,normal,36.746842,-119.772587,Fresno,California,46,0,0
T3,D3,normal,38.799703,-121.720574,Knights Landing,California,65,0,0
T32,D32,normal,38.297538,-122.286865,Napa,California,62,0,0
T49,D49,normal,38.440467,-122.714431,Santa Rosa,California,40,0,0
T50,D50,normal,35.373292,-119.018712,Bakersfield,California,71,0,0
T6,D6,normal,37.941325,-122.484704,San Quentin,California,47,0,0
T14,D14,normal,34.354166,-119.059271,Santa Paula,California,25,0,0
T70,D70,normal,35.098865,-120.612393,Oceano,California,54,0,0
T33,D33,normal,37.941325,-122.484704,San Quentin,California,18,0,0
T27,D27,normal,38.40765,-122.947713,Occidental,California,17,0,0
T24,D24,normal,36.977173,-121.899402,Aptos,California,70,0,0
T23,D23,normal,39.230151,-121.136075,Rough and Ready,California,66,0,0
T44,D44,normal,39.409608,-123.355566,Willits,California,0,0,1
T92,D92,normal,39.409608,-123.355566,Willits,California,51,0,0
T35,D35,overspeed,39.017396,-122.057748,Arbuckle,California,89,1,0
T24,D24,normal,33.846404,-118.046731,La Palma,California,0,0,1
T26,D26,normal,36.471865,-6.196595,San Fernando,California,43,0,0
T61,D61,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
T97,D97,normal,34.106676,-117.806726,San Dimas,California,66,0,0
T74,D74,normal,35.098865,-120.612393,Oceano,California,37,0,0
T73,D73,normal,37.77493,-122.419416,San Francisco,California,23,0,0
T71,D71,normal,33.683947,-117.794694,Irvine,California,0,0,1
T33,D33,normal,34.354166,-119.059271,Santa Paula,California,68,0,0
T53,D53,normal,38.440467,-122.714431,Santa Rosa,California,49,0,0
T42,D42,normal,34.500831,-117.185876,Apple Valley,California,18,0,0
T42,D42,normal,39.409608,-123.355566,Willits,California,0,0,1
T44,D44,overspeed,38.716687,-121.364422,Antelope,California,45,1,0
T62,D62,normal,38.440467,-122.714431,Santa Rosa,California,16,0,0
T86,D86,normal,38.130197,-121.272447,Lodi,California,47,0,0
T95,D95,normal,37.957702,-121.29078,Stockton,California,75,0,0
T60,D60,normal,34.020011,-117.949508,La Puente,California,0,0,1
T1,D1,normal,38.440467,-122.714431,Santa Rosa,California,45,0,0
T11,D11,normal,36.471865,-6.196595,San Fernando,California,17,0,0
T73,D73,normal,36.746842,-119.772587,Fresno,California,42,0,0
T44,D44,normal,32.61768,-116.187424,Jacumba,California,64,0,0
T34,D34,normal,40.58654,-122.391675,Redding,California,72,0,0
T65,D65,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
T33,D33,normal,40.761243,-123.994778,Kneeland,California,70,0,0
T2,D2,normal,37.941325,-122.484704,San Quentin,California,75,0,0
T63,D63,normal,38.716687,-121.364422,Antelope,California,71,0,0
T26,D26,normal,38.161861,-121.611621,Isleton,California,17,0,0
T75,D75,normal,32.811161,-115.380264,Holtville,California,20,0,0
T99,D99,normal,33.846404,-118.046731,La Palma,California,38,0,0
T36,D36,overspeed,34.579434,-118.116461,Palmdale,California,48,1,0
T100,D100,normal,39.145725,-121.591355,Marysville,California,37,0,0
T31,D31,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T75,D75,normal,36.471865,-6.196595,San Fernando,California,71,0,0
T84,D84,normal,40.563763,-122.238892,Palo Cedro,California,45,0,0
T24,D24,normal,32.715329,-117.157255,San Diego,California,58,0,0
T94,D94,normal,37.957702,-121.29078,Stockton,California,72,0,0
T62,D62,normal,39.409608,-123.355566,Willits,California,0,0,1
T86,D86,normal,38.130197,-121.272447,Lodi,California,0,0,1
T48,D48,normal,38.36408,-122.524149,Glen Ellen,California,39,0,0
T65,D65,normal,38.440467,-122.714431,Santa Rosa,California,35,0,0
T48,D48,normal,36.471865,-6.196595,San Fernando,California,0,0,1
T34,D34,overspeed,40.58654,-122.391675,Redding,California,53,1,0
T61,D61,normal,38.440467,-122.714431,Santa Rosa,California,66,0,0
T36,D36,normal,38.716687,-121.364422,Antelope,California,0,0,1
T56,D56,normal,32.61768,-116.187424,Jacumba,California,56,0,0
T56,D56,normal,37.441883,-122.143019,Palo Alto,California,61,0,0
T72,D72,normal,38.019366,-122.134132,Martinez,California,0,0,1
T35,D35,normal,38.716687,-121.364422,Antelope,California,75,0,0
T35,D35,normal,38.716687,-121.364422,Antelope,California,18,0,0
T3,D3,normal,38.161861,-121.611621,Isleton,California,27,0,0
T48,D48,normal,32.61768,-116.187424,Jacumba,California,56,0,0
T26,D26,normal,38.019366,-122.134132,Martinez,California,0,0,1
T13,D13,normal,41.526509,-124.038407,Klamath,California,56,0,0
T6,D6,normal,38.440467,-122.714431,Santa Rosa,California,60,0,0
T67,D67,normal,36.471865,-6.196595,San Fernando,California,31,0,0
T70,D70,normal,38.716687,-121.364422,Antelope,California,75,0,0
T51,D51,normal,38.716687,-121.364422,Antelope,California,20,0,0
T83,D83,normal,34.106676,-117.806726,San Dimas,California,27,0,0
T17,D17,normal,38.716687,-121.364422,Antelope,California,43,0,0
T89,D89,normal,38.440467,-122.714431,Santa Rosa,California,69,0,0
T83,D83,normal,32.61768,-116.187424,Jacumba,California,54,0,0
T14,D14,overspeed,40.761243,-123.994778,Kneeland,California,46,1,0
T26,D26,normal,38.440467,-122.714431,Santa Rosa,California,19,0,0
T43,D43,normal,36.977173,-121.899402,Aptos,California,16,0,0
T31,D31,normal,38.440467,-122.714431,Santa Rosa,California,74,0,0
T4,D4,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T3,D3,normal,34.44805,-119.242889,Ojai,California,0,0,1
T7,D7,normal,36.471865,-6.196595,San Fernando,California,17,0,0
T65,D65,normal,36.977173,-121.899402,Aptos,California,0,0,1
T48,D48,normal,32.811161,-115.380264,Holtville,California,51,0,0
T83,D83,normal,37.441883,-122.143019,Palo Alto,California,75,0,0
T44,D44,normal,38.752124,-121.288006,Roseville,California,75,0,0
T88,D88,normal,34.500831,-117.185876,Apple Valley,California,46,0,0
T64,D64,normal,38.161861,-121.611621,Isleton,California,55,0,0
T53,D53,normal,40.58654,-122.391675,Redding,California,59,0,0
T74,D74,normal,34.106676,-117.806726,San Dimas,California,17,0,0
T34,D34,normal,36.977173,-121.899402,Aptos,California,0,0,1
T36,D36,normal,33.846404,-118.046731,La Palma,California,58,0,0
T53,D53,normal,39.150171,-123.207783,Ukiah,California,0,0,1
T35,D35,normal,39.017396,-122.057748,Arbuckle,California,46,0,0
T54,D54,normal,38.716687,-121.364422,Antelope,California,0,0,1
T14,D14,overspeed,37.441883,-122.143019,Palo Alto,California,0,1,1
T48,D48,overspeed,33.19587,-117.379483,Oceanside,California,0,1,1
T98,D98,normal,38.805462,-123.017223,Cloverdale,California,33,0,0
T40,D40,normal,38.716687,-121.364422,Antelope,California,0,0,1
T93,D93,normal,38.440467,-122.714431,Santa Rosa,California,27,0,0
T19,D19,normal,36.977173,-121.899402,Aptos,California,0,0,1
T56,D56,normal,34.020011,-117.949508,La Puente,California,26,0,0
T19,D19,normal,32.715329,-117.157255,San Diego,California,50,0,0
T21,D21,normal,32.811161,-115.380264,Holtville,California,51,0,0
T34,D34,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
T76,D76,normal,38.161861,-121.611621,Isleton,California,34,0,0
T8,D8,normal,39.409608,-123.355566,Willits,California,0,0,1
T34,D34,overspeed,40.563763,-122.238892,Palo Cedro,California,37,1,0
T13,D13,normal,34.019454,-118.491191,Santa Monica,California,66,0,0
T66,D66,normal,38.716687,-121.364422,Antelope,California,72,0,0
T43,D43,normal,36.852455,-121.401602,Hollister,California,21,0,0
T33,D33,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
T60,D60,normal,37.441883,-122.143019,Palo Alto,California,15,0,0
T36,D36,normal,38.716687,-121.364422,Antelope,California,47,0,0
T91,D91,normal,37.441883,-122.143019,Palo Alto,California,62,0,0
T44,D44,normal,33.683947,-117.794694,Irvine,California,0,0,1
T74,D74,normal,35.098865,-120.612393,Oceano,California,70,0,0
T7,D7,normal,34.500831,-117.185876,Apple Valley,California,18,0,0
T10,D10,normal,37.441883,-122.143019,Palo Alto,California,62,0,0
T46,D46,normal,38.440467,-122.714431,Santa Rosa,California,20,0,0
T18,D18,normal,37.957702,-121.29078,Stockton,California,73,0,0
T72,D72,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T77,D77,normal,39.409608,-123.355566,Willits,California,0,0,1
T98,D98,normal,36.471865,-6.196595,San Fernando,California,37,0,0
T82,D82,normal,34.579434,-118.116461,Palmdale,California,32,0,0
T92,D92,overspeed,39.409608,-123.355566,Willits,California,23,1,0
T39,D39,normal,38.716687,-121.364422,Antelope,California,62,0,0
T64,D64,normal,38.440467,-122.714431,Santa Rosa,California,56,0,0
T46,D46,normal,39.409608,-123.355566,Willits,California,40,0,0
T8,D8,overspeed,37.962146,-122.345526,San Pablo,California,78,1,0
T49,D49,normal,34.500831,-117.185876,Apple Valley,California,70,0,0
T70,D70,normal,36.852455,-121.401602,Hollister,California,16,0,0
T94,D94,overspeed,39.017396,-122.057748,Arbuckle,California,23,1,0
T14,D14,normal,34.500831,-117.185876,Apple Valley,California,50,0,0
T57,D57,normal,38.161861,-121.611621,Isleton,California,25,0,0
T67,D67,normal,33.683947,-117.794694,Irvine,California,66,0,0
T66,D66,normal,37.962146,-122.345526,San Pablo,California,37,0,0
T13,D13,normal,33.846404,-118.046731,La Palma,California,60,0,0
T5,D5,overspeed,37.005782,-121.568275,Gilroy,California,31,1,0
T30,D30,normal,38.161861,-121.611621,Isleton,California,45,0,0
T19,D19,normal,35.373292,-119.018712,Bakersfield,California,35,0,0
T12,D12,normal,37.968812,-121.668008,Knightsen,California,37,0,0
T47,D47,normal,37.639097,-120.996878,Modesto,California,70,0,0
T67,D67,normal,34.019454,-118.491191,Santa Monica,California,55,0,0
T55,D55,normal,32.715329,-117.157255,San Diego,California,27,0,0
T78,D78,normal,38.297538,-122.286865,Napa,California,69,0,0
T38,D38,overspeed,38.799703,-121.720574,Knights Landing,California,0,1,1
T22,D22,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T28,D28,normal,38.130197,-121.272447,Lodi,California,69,0,0
T87,D87,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T96,D96,normal,39.409608,-123.355566,Willits,California,0,0,1
T92,D92,normal,38.40765,-122.947713,Occidental,California,0,0,1
T92,D92,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0
T69,D69,normal,38.40765,-122.947713,Occidental,California,0,0,1
T52,D52,normal,34.435829,-119.827639,Goleta,California,67,0,0
T84,D84,normal,36.471865,-6.196595,San Fernando,California,69,0,0
T79,D79,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
T51,D51,overspeed,37.639097,-120.996878,Modesto,California,81,1,0
T82,D82,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
T31,D31,normal,34.136119,-117.865339,Glendora,California,61,0,0
T15,D15,overspeed,34.500831,-117.185876,Apple Valley,California,55,1,0
T84,D84,normal,38.440467,-122.714431,Santa Rosa,California,57,0,0
T22,D22,normal,39.409608,-123.355566,Willits,California,68,0,0
T71,D71,normal,39.017396,-122.057748,Arbuckle,California,32,0,0
T75,D75,normal,36.471865,-6.196595,San Fernando,California,55,0,0
T53,D53,normal,39.150171,-123.207783,Ukiah,California,0,0,1
